기준일,행정구명,ARS-ID,정류소명,노선수
20221231,종로구,01001,종로2가사거리,10
20221231,종로구,01002,창경궁.서울대학교병원,20
20221231,종로구,01003,명륜3가.성대입구,20
20221231,종로구,01004,종로2가.삼일교,7
20221231,종로구,01005,혜화동로터리.여운형활동터,16
20221231,종로구,01006,서대문역사거리,10
20221231,종로구,01007,서울역사박물관.경희궁앞,25
20221231,종로구,01008,서울역사박물관.경희궁앞,12
20221231,종로구,01009,광화문,18
20221231,종로구,01010,광화문,17
20221231,종로구,01011,종로1가,18
20221231,종로구,01012,종로1가,18
20221231,종로구,01013,종로2가,27
20221231,종로구,01014,종로2가,27
20221231,종로구,01015,종로3가.탑골공원,21
20221231,종로구,01016,종로3가.탑골공원,22
20221231,종로구,01017,종로4가.종묘,21
20221231,종로구,01018,종로4가.종묘,19
20221231,종로구,01019,종로5가.광장시장,23
20221231,종로구,01020,종로5가.광장시장,15
20221231,종로구,01021,종로6가.동대문종합시장,15
20221231,종로구,01022,종로6가.동대문종합시장,16
20221231,종로구,01023,동대문역.흥인지문,27
20221231,종로구,01037,동대문(흥인지문),25
20221231,종로구,01041,동묘앞,21
20221231,종로구,01044,동묘앞,27
20221231,종로구,01101,경기상고,4
20221231,종로구,01102,신교동,7
20221231,종로구,01103,경기상고,4
20221231,종로구,01104,경복고교,3
20221231,종로구,01105,청운중학교,3
20221231,종로구,01106,자하문고개.윤동주문학관,3
20221231,종로구,01107,자하문고개.윤동주문학관,3
20221231,종로구,01108,청운중학교,3
20221231,종로구,01109,경복고교,3
20221231,종로구,01110,통인시장종로구보건소,7
20221231,종로구,01111,통인시장종로구보건소,6
20221231,종로구,01112,효자동,6
20221231,종로구,01113,사직단.어린이도서관,6
20221231,종로구,01114,사직동주민센터,7
20221231,종로구,01115,경복궁역,8
20221231,종로구,01116,경복궁역,6
20221231,종로구,01117,경복궁,9
20221231,종로구,01118,KT광화문지사,12
20221231,종로구,01119,국립고궁박물관,2
20221231,종로구,01120,광화문,14
20221231,종로구,01123,서울역사박물관.경교장.강북삼성병원,7
20221231,종로구,01124,광화문.금호아시아나본관앞,2
20221231,종로구,01125,광화문,2
20221231,종로구,01126,세종문화회관,12
20221231,종로구,01127,서울경찰청.경복궁역,9
20221231,종로구,01128,사직단,8
20221231,종로구,01129,광화문.광화문빌딩,16
20221231,종로구,01130,덕성여중고,9
20221231,종로구,01131,안국역.서울공예박물관,5
20221231,종로구,01132,국민은행세검정지점,4
20221231,종로구,01133,세검정초등학교,7
20221231,종로구,01134,세검정.상명대,3
20221231,종로구,01135,상명대입구.석파랑,3
20221231,종로구,01136,하림각,8
20221231,종로구,01137,자하문터널입구.석파정,7
20221231,종로구,01138,부암동주민센터.무계원,3
20221231,종로구,01139,부암동주민센터.무계원,3
20221231,종로구,01140,자하문터널입구.석파정,7
20221231,종로구,01141,하림각,7
20221231,종로구,01142,상명대입구.세검정교회,4
20221231,종로구,01143,세검정.상명대,4
20221231,종로구,01144,세검정초등학교,7
20221231,종로구,01146,국민은행세검정지점,4
20221231,종로구,01148,승가사입구,2
20221231,종로구,01149,구기동현대빌라,2
20221231,종로구,01150,구기터널.삼성출판박물관,3
20221231,종로구,01151,구기터널.삼성출판박물관,2
20221231,종로구,01152,구기동,5
20221231,종로구,01153,구기동,5
20221231,종로구,01154,승가사입구,2
20221231,종로구,01155,갑을씨티텔앞,5
20221231,종로구,01156,평창파출소,5
20221231,종로구,01157,평창동주민센터,6
20221231,종로구,01158,일성아파트,6
20221231,종로구,01159,롯데아파트,6
20221231,종로구,01160,롯데아파트,5
20221231,종로구,01161,벽산평창힐스아파트,5
20221231,종로구,01162,예능교회,5
20221231,종로구,01163,서울예술고등학교.평창동주민센터,5
20221231,종로구,01164,화정박물관,6
20221231,종로구,01165,강북삼성병원,1
20221231,종로구,01167,독립문역.서대문형무소역사관,2
20221231,종로구,01168,서대문.서울시교육청,6
20221231,종로구,01169,서대문역사거리.적십자병원,6
20221231,종로구,01171,독립문,1
20221231,종로구,01172,창덕궁.서울돈화문국악당,9
20221231,종로구,01173,서린동.SK서린빌딩,1
20221231,종로구,01174,청계1가.광교,1
20221231,종로구,01175,청계2가.수표교,1
20221231,종로구,01176,청계4가.세운교,1
20221231,종로구,01177,청계5가.광장시장,1
20221231,종로구,01198,원남동,12
20221231,종로구,01199,창덕궁.우리소리박물관,10
20221231,종로구,01200,안국역.인사동,10
20221231,종로구,01201,조계사.종로경찰서,7
20221231,종로구,01202,조계사.종로경찰서,6
20221231,종로구,01203,안국동,3
20221231,종로구,01204,종로5가.효제동.김상옥의거터,11
20221231,종로구,01205,종로5가.효제초등학교,10
20221231,종로구,01209,창덕궁.돈화문국악당,4
20221231,종로구,01212,종로5가,3
20221231,종로구,01213,청계6가.동대문시장,1
20221231,종로구,01214,동대문,5
20221231,종로구,01215,충신동,7
20221231,종로구,01217,충신동,4
20221231,종로구,01218,현대그룹빌딩,8
20221231,종로구,01219,방송통신대.이화장,18
20221231,종로구,01220,혜화역.마로니에공원,21
20221231,종로구,01221,혜화역.서울대병원입구,7
20221231,종로구,01222,방송통신대.이화장,5
20221231,종로구,01223,이화동(이화장),6
20221231,종로구,01224,창경궁.서울대학교병원,5
20221231,종로구,01225,이화동(이화장),6
20221231,종로구,01226,혜화동로터리,1
20221231,종로구,01227,명륜동2가.성균관대입구,5
20221231,종로구,01228,혜화역.서울연극센터(장면총리가옥),5
20221231,종로구,01229,혜화역.동성중고(장면총리가옥),16
20221231,종로구,01231,종로구민회관.창신동두산아파트,2
20221231,종로구,01235,동묘역앞,2
20221231,종로구,01236,동묘역앞,1
20221231,종로구,01237,청계2가교차로,3
20221231,종로구,01238,창신3동주민센터,2
20221231,종로구,01239,숭인1동주민센터.창신역4번출구,3
20221231,종로구,01240,동묘역.롯데캐슬천지인,3
20221231,종로구,01243,신설동로터리,8
20221231,종로구,01245,동묘앞,1
20221231,종로구,01246,구기동현대빌라,2
20221231,종로구,01247,광장시장,3
20221231,종로구,01249,혜화경찰서,2
20221231,종로구,01250,서울역사박물관.김구집무실(경교장),7
20221231,종로구,01251,청계3가.관수교,1
20221231,종로구,01252,청계6가.버들다리,1
20221231,종로구,01253,청계7가.맑은내다리,1
20221231,종로구,01254,청계8가.영도교,1
20221231,종로구,01256,원남동사거리,5
20221231,종로구,01262,숭인동,6
20221231,종로구,01267,조계사,8
20221231,종로구,01272,세종문화회관,9
20221231,종로구,01277,이화동(이화장),4
20221231,종로구,01278,상명대정문,3
20221231,종로구,01279,이북오도청,2
20221231,종로구,01280,경복궁역(효자로입구),1
20221231,종로구,01286,상명대입구.세검정교회,3
20221231,종로구,01287,상명대입구.석파랑,4
20221231,종로구,01288,종로중부새마을금고,8
20221231,종로구,01289,신설동로터리.신한은행앞.서울풍물시장,2
20221231,종로구,01291,청계2가.삼일교,1
20221231,종로구,01292,청계8가.황학교,1
20221231,종로구,01293,평창동삼성아파트,5
20221231,종로구,01294,안국역.인사동,2
20221231,종로구,01295,안국역.서울공예박물관,4
20221231,종로구,01296,창덕궁,1
20221231,종로구,01297,남인사마당,1
20221231,종로구,01500,평창파출소,2
20221231,종로구,01501,삼청공원,1
20221231,종로구,01502,수성동계곡,1
20221231,종로구,01503,명륜3가종점,1
20221231,종로구,01505,서대문3번출구,1
20221231,종로구,01506,낙산공원,1
20221231,종로구,01507,인사미술공간.세탁소,1
20221231,종로구,01508,화정박물관,1
20221231,종로구,01509,금융연수원,1
20221231,종로구,01510,박노수미술관,1
20221231,종로구,01511,샘미용실,1
20221231,종로구,01512,서울국제고등학교,1
20221231,종로구,01513,화정박물관,1
20221231,종로구,01514,적십자병원후문앞,1
20221231,종로구,01515,서울성곽.성대후문,1
20221231,종로구,01516,빨래터.고희동미술관,1
20221231,종로구,01517,세검초등학교,1
20221231,종로구,01518,삼청동주민센터,1
20221231,종로구,01519,통인시장,1
20221231,종로구,01520,양현관,1
20221231,종로구,01521,국민생활관,1
20221231,종로구,01522,오거리,1
20221231,종로구,01523,경희궁자이2.3단지,1
20221231,종로구,01524,창신쌍용2단지.한성대후문,1
20221231,종로구,01525,통일부,1
20221231,종로구,01526,원서고개,1
20221231,종로구,01528,종로5가입구.혜화경찰서,1
20221231,종로구,01529,삼청파출소,1
20221231,종로구,01530,오거리.한옥마을입구,1
20221231,종로구,01531,명륜시장.성대후문,1
20221231,종로구,01532,혜화초등학교,1
20221231,종로구,01533,청련사입구,1
20221231,종로구,01534,영천시장,1
20221231,종로구,01535,명신초.삼선푸르지오.힐스테이트,1
20221231,종로구,01536,감사원,1
20221231,종로구,01537,중앙중고,1
20221231,종로구,01538,인왕빌딩,1
20221231,종로구,01539,종로4가.종묘공원,1
20221231,종로구,01540,국립민속박물관,1
20221231,종로구,01541,광화문새마을금고,1
20221231,종로구,01542,새마을금고,1
20221231,종로구,01543,혜화우체국,1
20221231,종로구,01544,언덕앞,1
20221231,종로구,01545,경희궁자이4단지,1
20221231,종로구,01546,종로센트레빌후문.e편한세상보문아파트,1
20221231,종로구,01547,사우디대사관앞.경남빌라,1
20221231,종로구,01548,안국선원.삼거리,2
20221231,종로구,01549,구기터널입구,1
20221231,종로구,01550,종로3가.1.3.5호선,1
20221231,종로구,01551,경복궁,1
20221231,종로구,01553,소나무집,1
20221231,종로구,01554,독립문역3번출구,1
20221231,종로구,01555,청룡사.보문파크뷰자이아파트,1
20221231,종로구,01556,북촌한옥마을입구.정세권활동터,2
20221231,종로구,01557,종로1.2.3.4가동주민센터,1
20221231,종로구,01558,창덕궁,1
20221231,종로구,01561,아름다운실버,1
20221231,종로구,01562,독립문초등학교,1
20221231,종로구,01563,종로센트레빌아파트,1
20221231,종로구,01564,가회동주민센터,2
20221231,종로구,01565,구기빌라,1
20221231,종로구,01566,원남로터리,1
20221231,종로구,01567,보현산신각,1
20221231,종로구,01568,천사유치원,1
20221231,종로구,01569,쌍용아파트입구.창신역,1
20221231,종로구,01570,아름다운가게.정독도서관,2
20221231,종로구,01571,산정빌라,1
20221231,종로구,01572,이화사거리,1
20221231,종로구,01573,박종화고택입구,1
20221231,종로구,01574,무악현대아파트후문,1
20221231,종로구,01576,헌법재판소.안국역,2
20221231,종로구,01577,청구빌라,1
20221231,종로구,01578,서울대어린이병원응급실.갑상선센터,1
20221231,종로구,01580,화인빌라,1
20221231,종로구,01581,넓은마당,1
20221231,종로구,01582,창신초등학교,1
20221231,종로구,01583,수운회관,2
20221231,종로구,01584,상명대후문,1
20221231,종로구,01586,힐탑,1
20221231,종로구,01587,신학대학교총회본부,1
20221231,종로구,01589,낙원상가,2
20221231,종로구,01590,완성빌라,1
20221231,종로구,01591,서울대병원장례식장,1
20221231,종로구,01592,혜화역1번출구,1
20221231,종로구,01593,감나무골공원,1
20221231,종로구,01594,한국사회과학자료원,1
20221231,종로구,01595,동묘역,1
20221231,종로구,01596,금강제화,2
20221231,종로구,01597,경진빌라,1
20221231,종로구,01598,성균관대학교앞,1
20221231,종로구,01601,청와대,2
20221231,종로구,01602,춘추문,2
20221231,종로구,01603,경복궁.국립민속박물관,2
20221231,종로구,01607,EN갤러리,1
20221231,종로구,01667,종로문화센터,1
20221231,종로구,01682,동대문역.2번출구,1
20221231,종로구,01683,종각역YMCA,3
20221231,종로구,01684,서교빌라,1
20221231,종로구,01685,경복궁역,1
20221231,종로구,01698,무애사,1
20221231,종로구,01699,단군성전앞,1
20221231,종로구,01702,동대문종합시장,2
20221231,종로구,01714,상명초등학교,1
20221231,종로구,01720,법련사,1
20221231,종로구,01721,광화문새마을금고,1
20221231,종로구,01723,참샘골공원,1
20221231,종로구,01724,활터앞,1
20221231,종로구,01725,종로5가.3번출구,2
20221231,종로구,01727,인사동들머리.3.1독립선언터,1
20221231,종로구,01728,정독도서관,1
20221231,종로구,01729,오거리.한옥마을입구,1
20221231,종로구,01732,평창공원지킴터입구,1
20221231,종로구,01733,창경궁.고궁호텔.메이플레이스호텔,1
20221231,종로구,01762,광화문,1
20221231,종로구,01763,종로1가,4
20221231,종로구,01766,종로2가,1
20221231,종로구,01767,종로3가,1
20221231,종로구,01768,종로3가,1
20221231,종로구,01769,종로4가,1
20221231,종로구,01771,동대문종합시장종로6가,1
20221231,종로구,01776,종로도서관,1
20221231,종로구,01777,경복궁역,1
20221231,종로구,01778,경복궁역,1
20221231,종로구,01779,안국역,1
20221231,종로구,01780,안국역,1
20221231,종로구,01781,창덕궁,1
20221231,종로구,01782,성대입구,1
20221231,종로구,01790,종로사우나,1
20221231,종로구,01791,엄마분식,1
20221231,종로구,01792,삼청파출소,1
20221231,종로구,01793,통인시장.종로구보건소,2
20221231,종로구,01794,종로5가역,1
20221231,종로구,01795,평창동산림제3초소,1
20221231,종로구,01796,배화여중고,1
20221231,종로구,01797,대학로입구.이화사거리,1
20221231,종로구,01798,운현궁,1
20221231,종로구,01799,상명대입구,1
20221231,종로구,01800,삼청동주민센터,1
20221231,종로구,01801,박노수미술관,1
20221231,종로구,01802,김창열.윤명로화실,1
20221231,종로구,01803,사직동주민센터,1
20221231,종로구,01804,충신시장,1
20221231,종로구,01805,안국역2번출구앞,2
20221231,종로구,01807,금융연수원,1
20221231,종로구,01809,감람산기도원,1
20221231,종로구,01810,카센터.터널앞,1
20221231,종로구,01812,재동초등학교,2
20221231,종로구,01814,삼청공원삼거리.옥호정터,1
20221231,종로구,01815,이화사거리,1
20221231,종로구,01816,연화정사,1
20221231,종로구,01817,대신중고,1
20221231,종로구,01819,현대사거리,1
20221231,종로구,01820,교남동주민센터,1
20221231,종로구,01821,부암동주민센터.무계원,1
20221231,종로구,01823,형제봉입구,1
20221231,종로구,01824,교남동새마을금고,1
20221231,종로구,01825,창신초교,1
20221231,종로구,01826,가회동주민센터,1
20221231,종로구,01827,볼링장,1
20221231,종로구,01829,부암슈퍼,1
20221231,종로구,01830,지구촌교회,1
20221231,종로구,01831,월암공원,1
20221231,종로구,01832,숭인1동주민센터,1
20221231,종로구,01833,북촌한옥마을입구.정세권활동터,1
20221231,종로구,01835,하림각,1
20221231,종로구,01836,보현빌라,1
20221231,종로구,01837,스위스대사관,1
20221231,종로구,01839,안국선원.삼거리,1
20221231,종로구,01840,세검정교회,1
20221231,종로구,01841,혜화동로터리,1
20221231,종로구,01842,김종영미술관,1
20221231,종로구,01843,서울시교육청,1
20221231,종로구,01844,창신쌍용1단지.종로센트레빌아파트,1
20221231,종로구,01845,사우디대사관,1
20221231,종로구,01846,상명대입구,1
20221231,종로구,01847,혜화초등학교,1
20221231,종로구,01849,강북삼성병원,1
20221231,종로구,01850,청룡사.보문파크뷰자이아파트,1
20221231,종로구,01851,감사원,1
20221231,종로구,01852,국민생활관,1
20221231,종로구,01855,종로센트레빌후문.e편한세상보문아파트,1
20221231,종로구,01856,통일부,1
20221231,종로구,01858,서울국제고등학교,1
20221231,종로구,01860,성대후문.와룡공원,1
20221231,종로구,01861,상명초등학교,1
20221231,종로구,01862,새마을금고,1
20221231,종로구,01863,경진빌라,1
20221231,종로구,01864,명륜시장.성대후문,1
20221231,종로구,01865,완성빌라,1
20221231,종로구,01866,양현관,1
20221231,종로구,01868,상명대후문,1
20221231,종로구,01869,샘미용실,1
20221231,종로구,01870,산정빌라,1
20221231,종로구,01872,구기빌라,1
20221231,종로구,01873,마트앞,1
20221231,종로구,01874,국민은행.세검정지점,1
20221231,종로구,01876,혜화역4번출구,2
20221231,종로구,01877,방송통신대앞,1
20221231,종로구,01878,서울대치과대학,1
20221231,종로구,01879,효제초교.연동교회.김마리아활동터,2
20221231,종로구,01881,성균관대학교,1
20221231,종로구,01882,독립문역,1
20221231,종로구,01883,서울대치과대학,1
20221231,종로구,01887,서울대학교병원현관.암병원현관,1
20221231,종로구,01888,종각.공평유적전시관,2
20221231,종로구,01889,조계사,1
20221231,종로구,01901,동대문역JW메리어트동대문호텔,1
20221231,종로구,01902,대학로,1
20221231,종로구,01903,창경궁,1
20221231,종로구,01904,창덕궁,1
20221231,종로구,01905,인사동.북촌,1
20221231,종로구,01906,경복궁.국립민속박물관,1
20221231,종로구,01907,세종문화회관,1
20221231,종로구,01910,통인시장,1
20221231,종로구,01911,세종문화회관,1
20221231,종로구,01912,종각역,1
20221231,종로구,01913,인사동.탑골공원,1
20221231,종로구,01914,종묘.세운상가,1
20221231,종로구,01915,광장시장,1
20221231,종로구,01916,동묘.숭인동도깨비시장,1
20221231,종로구,01917,서울풍물시장,1
20221231,종로구,01918,청와대,2
20221231,중구,02001,남대문세무서.서울백병원,34
20221231,중구,02002,서울백병원.국가인권위.안중근활동터,24
20221231,중구,02003,서울역버스환승센터,4
20221231,중구,02004,서울역버스환승센터,21
20221231,중구,02005,서울역버스환승센터,29
20221231,중구,02006,서울역버스환승센터,29
20221231,중구,02007,서울역버스환승센터.강우규의거터,14
20221231,중구,02008,숭례문,20
20221231,중구,02100,서울시청,16
20221231,중구,02101,만리동고개,5
20221231,중구,02102,손기정체육공원입구,6
20221231,중구,02103,서울의료보건고등학교.서울역서부,6
20221231,중구,02104,서울역서부,1
20221231,중구,02105,서울역서부,7
20221231,중구,02106,중림동교차로,7
20221231,중구,02107,종근당.충정로역,20
20221231,중구,02108,한국경제신문사.서소문역사공원,5
20221231,중구,02109,한국경제신문사.서소문역사공원,7
20221231,중구,02110,경찰청.동북아역사재단,14
20221231,중구,02111,장충동써미트호텔,1
20221231,중구,02113,서대문경찰서.농협은행.유관순활동터,26
20221231,중구,02116,염천교,6
20221231,중구,02117,숭례문,19
20221231,중구,02118,숭례문.한국일보,6
20221231,중구,02120,후암삼거리,2
20221231,중구,02121,숭례문,23
20221231,중구,02122,숭례문,19
20221231,중구,02123,숭례문,5
20221231,중구,02124,남대문시장악세사리전문상가,3
20221231,중구,02125,숭례문남산방향,2
20221231,중구,02126,남대문시장,5
20221231,중구,02127,북창동.남대문시장,22
20221231,중구,02128,시청앞,15
20221231,중구,02131,삼성본관앞,12
20221231,중구,02132,시청앞,6
20221231,중구,02133,서소문,8
20221231,중구,02134,서소문,8
20221231,중구,02135,시청.서소문청사,6
20221231,중구,02137,서울신문사,9
20221231,중구,02139,우리은행종로지점,25
20221231,중구,02140,롯데백화점,20
20221231,중구,02141,해운센터.롯데영프라자,7
20221231,중구,02142,롯데영프라자,26
20221231,중구,02144,신세계앞,4
20221231,중구,02145,남대문시장.회현역,11
20221231,중구,02146,남대문시장.회현역,11
20221231,중구,02147,남산3호터널,5
20221231,중구,02148,남산3호터널.서울애니메이션센터,6
20221231,중구,02149,명동입구,8
20221231,중구,02150,퇴계로2가.명동역,8
20221231,중구,02151,퇴계로3가.한옥마을.한국의집,11
20221231,중구,02152,퇴계로3가.한옥마을.한국의집,7
20221231,중구,02153,충무로역2번출구.대한극장앞,7
20221231,중구,02154,충무로역8번출구.대한극장앞,9
20221231,중구,02155,초동,2
20221231,중구,02156,을지로입구.로얄호텔,10
20221231,중구,02157,을지로입구.시청입구,7
20221231,중구,02158,을지로2가.기업은행본점.서울노동청,19
20221231,중구,02159,을지로2가.파인에비뉴,8
20221231,중구,02160,을지로3가,6
20221231,중구,02161,을지로3가,7
20221231,중구,02162,을지로4가,6
20221231,중구,02163,을지로4가.베스트웨스턴국도,10
20221231,중구,02164,중구청앞.덕수중학교,5
20221231,중구,02165,을지로5가,5
20221231,중구,02166,을지로5가.중부시장,7
20221231,중구,02167,방산시장.훈련원종합체육관,3
20221231,중구,02168,을지로5가.훈련원종합체육관,2
20221231,중구,02169,을지로6가.국립중앙의료원,7
20221231,중구,02170,광희동,8
20221231,중구,02171,광희동,7
20221231,중구,02172,을지로6가.국립중앙의료원,5
20221231,중구,02173,동대문역사문화공원,13
20221231,중구,02174,동대문역사문화공원,15
20221231,중구,02177,충무아트센터.스포츠센터.중부소방서,10
20221231,중구,02178,충무아트센터.스포츠센터.중부소방서,7
20221231,중구,02179,성동공업고등학교(무궁화회관),4
20221231,중구,02180,성동공업고등학교앞,3
20221231,중구,02181,신당역.중앙시장앞,9
20221231,중구,02182,신당역.중앙시장앞,10
20221231,중구,02183,성동고등학교,11
20221231,중구,02184,성동고등학교,8
20221231,중구,02187,신당동떡볶이타운.중구여성플라자,5
20221231,중구,02188,신당동떡볶이타운.중구여성플라자,5
20221231,중구,02189,신당동.청구역,5
20221231,중구,02190,신당동.청구역,5
20221231,중구,02191,약수역2번출구.가온도서관,5
20221231,중구,02192,약수역3번출구.약수하이츠,5
20221231,중구,02193,약수역4번출구.금호터널입구,2
20221231,중구,02194,약수역5번출구.금호터널입구,2
20221231,중구,02195,약수역8번출구.신당사회복지관,5
20221231,중구,02196,약수역7번출구.약수동주민센터,6
20221231,중구,02197,송도병원앞,5
20221231,중구,02198,송도병원앞,5
20221231,중구,02199,약수역1번출구,4
20221231,중구,02201,장충체육관앞,5
20221231,중구,02202,장충체육관앞,5
20221231,중구,02203,장충동.동국대입구,5
20221231,중구,02204,장충동.동국대입구,5
20221231,중구,02205,퇴계로6가,4
20221231,중구,02206,퇴계로6가,7
20221231,중구,02207,퇴계로5가,6
20221231,중구,02208,퇴계로5가,5
20221231,중구,02209,국립극장.반얀트리호텔,1
20221231,중구,02210,국립극장.반얀트리호텔,2
20221231,중구,02211,청구역,2
20221231,중구,02212,청구역,2
20221231,중구,02213,동화동,2
20221231,중구,02214,동화동,2
20221231,중구,02215,백범광장,3
20221231,중구,02218,남대문경찰서,2
20221231,중구,02219,남대문시장앞.이회영활동터,24
20221231,중구,02222,동대입구역.장충동,1
20221231,중구,02223,약수역10번출구,3
20221231,중구,02224,청계1가.광교,3
20221231,중구,02225,청계2가.삼일교,1
20221231,중구,02226,청계4가.배오개다리,1
20221231,중구,02227,청계5가.방산시장,1
20221231,중구,02228,청계6가.평화시장,1
20221231,중구,02229,청계7가.동평화.청평화시장,2
20221231,중구,02230,청계8가.영도교,2
20221231,중구,02233,신한은행본점,40
20221231,중구,02235,동대문역사문화공원,6
20221231,중구,02236,버티고개,5
20221231,중구,02237,버티고개,5
20221231,중구,02240,청계3가.세운교,1
20221231,중구,02241,청계6가.오간수교,1
20221231,중구,02242,충무로역.매일경제,2
20221231,중구,02246,을지로입구역.광교,21
20221231,중구,02252,신당파인힐하나유보라,9
20221231,중구,02253,명동입구,30
20221231,중구,02254,남산북측순환로입구,1
20221231,중구,02255,신당동삼성아파트.금호여중,2
20221231,중구,02256,신당동대우푸르지오.금호여중,2
20221231,중구,02257,황학동주민센터,2
20221231,중구,02258,신당초등학교앞,2
20221231,중구,02259,금호베스트빌.래미안하이베르,3
20221231,중구,02260,금호베스트빌.래미안하이베르,2
20221231,중구,02261,신당초등학교,2
20221231,중구,02262,서대문경찰서.농협은행.유관순활동터,1
20221231,중구,02272,방산종합시장,1
20221231,중구,02273,황학동롯데캐슬,2
20221231,중구,02274,광희문.광희동사거리,3
20221231,중구,02275,광희문.광희동사거리,2
20221231,중구,02277,황학동롯데캐슬,1
20221231,중구,02278,한국은행.신세계앞,1
20221231,중구,02279,서울기동대.광희초등학교,1
20221231,중구,02280,동대문디자인플라자,1
20221231,중구,02281,서대문역사거리.농협중앙회,9
20221231,중구,02282,서울스퀘어앞,4
20221231,중구,02283,북창동.남대문시장,9
20221231,중구,02284,힐튼호텔,2
20221231,중구,02285,힐튼호텔,3
20221231,중구,02286,시청앞.덕수궁,11
20221231,중구,02287,남대문세무서.국가인권위원회,11
20221231,중구,02288,장충문화체육센터.권기옥활동터,1
20221231,중구,02289,남산1호터널,4
20221231,중구,02291,남산예장버스환승주차장,1
20221231,중구,02501,약수역.3.6호선,2
20221231,중구,02502,조선일보,2
20221231,중구,02503,시청역,2
20221231,중구,02505,서울역,2
20221231,중구,02506,숭례문앞,2
20221231,중구,02507,프레스센터,6
20221231,중구,02510,신당역하나은행,1
20221231,중구,02513,염천교,1
20221231,중구,02515,서울역서부,1
20221231,중구,02516,한국경제신문사,1
20221231,중구,02518,응봉근린공원.금호산,1
20221231,중구,02519,서울방송고등학교.남산타운아파트,1
20221231,중구,02520,서울방송고등학교.남산타운아파트,1
20221231,중구,02521,중구청소년센터.남산타운2상가,1
20221231,중구,02522,중구청소년센터.남산타운2상가,1
20221231,중구,02523,약수시장.남산타운동문,1
20221231,중구,02524,약수지구대,1
20221231,중구,02605,남대문시장,1
20221231,중구,02639,을지로입구역롯데호텔,1
20221231,중구,02640,소공동웨스틴조선호텔,1
20221231,중구,02641,서울광장,5
20221231,중구,02643,광화문코리아나호텔,1
20221231,중구,02649,서소문KAL빌딩,1
20221231,중구,02652,동국대입구앰배서더호텔,1
20221231,중구,02665,서울역,1
20221231,중구,02669,명동역.세종호텔,2
20221231,중구,02679,충무로역.호텔피제이,2
20221231,중구,02680,남대문시장,1
20221231,중구,02681,이비스엠버서더호텔,1
20221231,중구,02685,서울역,13
20221231,중구,02686,아카시아호텔.웨스턴코업레지던스,1
20221231,중구,02687,을지로코업레지던스,1
20221231,중구,02688,토요코인호텔.이비스버젯호텔,1
20221231,중구,02692,약수역,1
20221231,중구,02693,남산밀레니엄힐튼호텔,1
20221231,중구,02694,서울역,2
20221231,중구,02695,숭례문라마다&스위트호텔,1
20221231,중구,02699,시청역더플라자호텔,1
20221231,중구,02709,동대문역사문화공원,1
20221231,중구,02710,광희동더스프라지르서울동대문,1
20221231,중구,02711,동대문디자인플라자DDP,1
20221231,중구,02712,베이튼호텔,1
20221231,중구,02901,광화문,3
20221231,중구,02902,덕수궁,1
20221231,중구,02903,남대문시장,1
20221231,중구,02904,명동,2
20221231,중구,02905,남산골한옥마을,1
20221231,중구,02906,앰버서더호텔,1
20221231,중구,02907,신라호텔,1
20221231,중구,02908,동대문디자인플라자.동대문시장,1
20221231,중구,02909,서울애니메이션센터,1
20221231,중구,02919,남산케이블카,1
20221231,중구,02920,동대문디자인프라자,2
20221231,중구,02921,방산.중부시장,1
20221231,중구,02922,을지로3가,1
20221231,중구,02923,을지로입구,1
20221231,중구,02925,명동입구,1
20221231,중구,02926,신당동중앙시장,1
20221231,중구,02927,남산오르미,1
20221231,용산구,03001,한강대교북단.LG유플러스,17
20221231,용산구,03002,한강대교북단.LG유플러스,16
20221231,용산구,03003,신용산역,18
20221231,용산구,03004,신용산역,16
20221231,용산구,03005,용산우체국,17
20221231,용산구,03006,용산우체국,17
20221231,용산구,03007,삼각지역,17
20221231,용산구,03008,삼각지역,17
20221231,용산구,03009,숙대입구역,22
20221231,용산구,03010,숙대입구역,19
20221231,용산구,03011,갈월동,22
20221231,용산구,03012,갈월동,24
20221231,용산구,03110,남영역,6
20221231,용산구,03111,남영역,4
20221231,용산구,03119,신용산역3번출구,1
20221231,용산구,03120,서울드래곤시티,1
20221231,용산구,03121,용산역3번출구.용산차고지,1
20221231,용산구,03122,한강대교북단,1
20221231,용산구,03124,서계동,3
20221231,용산구,03125,서계동,2
20221231,용산구,03126,청파동,3
20221231,용산구,03127,청파시장,2
20221231,용산구,03128,숙대입구역.청파동주민센터,2
20221231,용산구,03129,숙대입구역.청파동주민센터,2
20221231,용산구,03130,남영역,1
20221231,용산구,03131,남영역,1
20221231,용산구,03132,용산전자상가17동,2
20221231,용산구,03133,용산전자상가19동,1
20221231,용산구,03134,용산전자상가10동,2
20221231,용산구,03135,용산전자상가12동,2
20221231,용산구,03136,용산전자상가.전자랜드,2
20221231,용산구,03137,용산전자상가.전자랜드,3
20221231,용산구,03138,원효대교북단,2
20221231,용산구,03139,용산경찰서,5
20221231,용산구,03140,용산경찰서,7
20221231,용산구,03141,용산꿈나무종합타운.원효로우체국,5
20221231,용산구,03142,용산e편한세상,6
20221231,용산구,03143,남정초등학교,8
20221231,용산구,03144,원효로2가,7
20221231,용산구,03145,원효로2가사거리,5
20221231,용산구,03146,원효로3가,5
20221231,용산구,03147,원효로3가,5
20221231,용산구,03148,용암초등학교입구.이태원주공아파트,4
